0.00354189 0.0120505 -0.0174237
0.00334804 0.0121164 -0.0185173
0.0032167 0.0116092 -0.017331
0.00333421 0.011469 -0.0182687
0.00346177 0.0125168 -0.0173179
0.00310387 0.011305 -0.0181334
0.00331008 0.0110228 -0.0173794
0.00327606 0.012517 -0.0184202
0.00311596 0.0113183 -0.0171081
0.00316365 0.0105642 -0.0178845
0.00321865 0.0126489 -0.0177696
0.00309535 0.0108154 -0.0175229
0.00315573 0.010996 -0.0179659
0.00310639 0.0115039 -0.0173071
0.00317581 0.0113338 -0.0176246
0.00296173 0.0104589 -0.0178201
0.00297319 0.0113237 -0.0179695
0.00303117 0.0109452 -0.016197
0.00302968 0.011019 -0.0186497
0.0030009 0.0104287 -0.0173505
0.00288691 0.0112821 -0.0175549
0.0029745 0.0103007 -0.01706
0.00288738 0.0106141 -0.0180804
0.00295929 0.0106099 -0.0173749
0.0028812 0.0105165 -0.0166825
0.00270356 0.0101964 -0.018448
0.0029058 0.0104215 -0.0170777
0.00288941 0.0109489 -0.0178268
0.00276089 0.00985441 -0.0163757
0.00263517 0.0103653 -0.0175363
0.00281432 0.00983252 -0.0173937
0.00275424 0.0104751 -0.017634
0.00275784 0.00959479 -0.0171932
0.00270408 0.0101181 -0.0168936
0.00257748 0.00953898 -0.0178543
0.00270285 0.01 -0.0176102
0.00250305 0.00986926 -0.0163032
0.0027706 0.0102839 -0.017395
0.00247885 0.00832786 -0.0172849
0.00268715 0.0105863 -0.0179203
0.00252122 0.00887836 -0.0159757
0.00239498 0.0103895 -0.0179151
0.00274104 0.00867386 -0.0167559
0.00219999 0.00948924 -0.0176564
0.00270502 0.0089005 -0.0164617
0.00243578 0.0101424 -0.0173879
0.00249047 0.00804001 -0.0173527
0.00225551 0.0098802 -0.0167851
0.00244526 0.00886236 -0.0172259
0.00244252 0.00873212 -0.0161776
0.00225054 0.00871217 -0.0186338
0.00243833 0.00874216 -0.0156541
0.00223644 0.00967539 -0.017493
0.0024952 0.00793178 -0.0173228
0.00212431 0.00877692 -0.0159852
0.0023745 0.00901371 -0.0177305
0.00207528 0.00845453 -0.0168205
0.00242346 0.00813309 -0.0171356
0.00216786 0.00878796 -0.0156128
0.0022834 0.00801662 -0.0184518
0.00192935 0.00852426 -0.0159532
0.00227796 0.00783556 -0.017288
0.0021994 0.00841789 -0.0169988
0.00209523 0.0082706 -0.0167266
0.00208717 0.00815592 -0.016695
0.00215075 0.00774074 -0.0168652
0.00193715 0.00762012 -0.016645
0.00205824 0.00853634 -0.0168112
0.00220421 0.00703362 -0.0170488
0.00189239 0.00812918 -0.0169112
0.00204161 0.00796832 -0.0156086
0.00192367 0.00737279 -0.0181492
0.00206783 0.00762733 -0.0158169
0.001906 0.00685353 -0.0168937
0.00197803 0.00811437 -0.017132
